,x1,x2,y
0,-0.010944346213751538,0.9897848762552421,0
1,1.967498856757771,-0.11092197764755857,1
2,0.9189231514363837,-0.007878316206450187,0
3,-0.019781318306844944,0.036742287844050064,1
4,0.8970472112591745,-0.5260430674246956,1
5,2.0508769700105844,0.4829666873626086,1
6,0.552592655943684,0.5100084926878732,0
7,0.9361086821619425,-0.6671761770752066,1
8,-0.008579051504125246,0.34403070958101534,1
9,1.7996286699326074,0.32257816497756703,1
10,-0.17973981342258205,0.5124173812420847,1
11,1.9692863470912465,-0.18406098232902068,1
12,1.4075710843063807,-0.6558851438155509,1
13,1.0410391962669086,1.0453794448078284,0
14,0.6118617515789806,0.5093158613392064,0
15,-0.35947650025803246,1.0593003634730354,0
16,0.2540296945366965,1.1511652420248417,0
17,0.2135555009930231,0.8823216412688171,0
18,-0.33088079986317553,0.8042211446483382,0
19,1.0660384465796189,0.5321741064908907,0
20,-0.7069883628121229,0.5632464010389753,0
21,0.4029284500506295,-0.19533038246063214,1
22,0.7835271284889995,0.565637444406557,0
23,0.7292643479517034,-0.4642589307779831,1
24,-0.7611316735051229,-0.0017432134956549827,0
25,-0.8304014397213508,-0.23395206249229172,0
26,0.7128737567132144,0.33344128140644896,0
27,2.120914455366017,0.15138835381540344,1
28,1.7673836527939863,-0.013884242815398351,1
29,1.354298610018813,-0.23523985864870833,1
30,0.38222694340922775,-0.12987062480615735,1
31,1.152552382652991,-0.8366241860498089,1
32,1.8560342502721021,-0.02256412530164469,1
33,0.47805362039366706,-0.35465821534342856,1
34,0.04650658759740534,0.522966373531562,1
35,-0.16874951485330336,0.9971614662619698,0
36,0.2176772520283231,0.9718901533893366,0
37,0.14516869607678218,0.20636261897994557,1
38,-0.06044402546563299,0.0486891449283029,1
39,1.0065205950702516,-0.5836591802851455,1
40,1.3459960849379233,-0.008747135175582954,0
41,0.5073449255478519,-0.31187258757352665,1
42,-0.8844268807428367,0.17567204804816283,0
43,-1.0035395504865592,0.2546793488787548,0
44,1.006823390668258,0.3364345792380189,0
45,0.8115810562507219,1.196843026180018,0
46,0.6053830543167704,1.343465977267069,0
47,-0.5252675889461155,0.6677556431836909,0
48,-0.9369186227275217,0.32401089601354727,0
49,0.8327211475931909,0.20754142740395587,0
50,1.5601139685843277,-0.0016105207601890565,1
51,-0.20034386307545,-0.17176994476011662,1
52,0.8143681630859574,0.29814438339180466,0
53,-0.5330167930671039,0.7258513878873907,0
54,0.13994999634997796,0.51610041642194,0
55,0.13024186916847066,0.27390071009955425,1
56,0.6059766272167109,0.8714160861324041,0
57,-0.3555991985491485,0.4283447521902001,0
58,0.18090551767334484,1.213240921970121,0
59,-0.0686271500228707,0.49856312114758516,1
60,0.6914824416919921,0.7023356783930033,0
61,-0.38311343336975784,0.9667463183932913,0
62,0.298656365669703,-0.18349520593439475,1
63,0.11789799009281929,-0.23106451084711593,1
64,0.9044107343823722,-0.6861836924428882,1
65,1.2710820248509478,-0.3395561263020596,1
66,-0.25294184530216113,0.9365908145368077,0
67,1.5814975524260544,-0.5266208619431375,1
68,0.7041269381697248,0.6450196320648288,0
69,2.0538780591093677,-0.49922184868390673,1
70,0.27895897512816686,0.8792483414690515,0
71,-0.728199737943815,0.9219672772362294,0
72,-0.9215383888688251,0.048326961310988334,0
73,2.012577196278917,0.20620860098816118,1
74,2.096497271033496,0.4539523382160483,1
75,0.4551214378110836,-0.5984760649287123,1
76,0.32594270144195425,1.0633604584745169,0
77,1.8091767827441507,0.36763294345975983,1
78,0.705843148078894,-0.46051688391489365,1
79,1.2449790991008252,-0.489751661759797,1
80,-0.10250123875619294,1.1633795378752687,0
81,-0.613951804176648,0.9351345235750808,0
82,1.3282861004394995,-0.27608023934184744,1
83,-0.910782154696022,0.40067569618493537,0
84,-0.8861928685881066,-0.10484309332917097,0
85,0.15925199381692018,-0.03507102927440647,1
86,0.17439769808119143,-0.04225030388129314,1
87,0.7284234933356224,0.41964037559350326,0
88,1.7091115449706644,-0.18410433388444203,1
89,0.5769182980539536,-0.2311024799105704,1
90,1.6845178998693444,-0.34846528504898683,1
91,-0.7719155107828817,0.6676997743025724,0
92,0.27531299574747287,0.8489995303640211,0
93,1.4239408874755812,-0.6578149704553645,1
94,1.059613040506827,0.5807826516737739,0
95,1.7934884485479907,0.4947602369772665,1
96,0.3249027256030588,-0.5638805599664302,1
97,0.7607795892135012,-0.3737875872071757,1
98,-1.2095969008706695,0.32470062030505914,0
99,-1.1808970119652362,0.22780079949507154,0
